CategoryID,CategoryNumber,CategoryName
1440,1,Delivery
1441,5,Product Quality
1442,2,User Experience
1443,2,Delivery
1444,5,Product Quality
1445,4,Product Quality
1446,3,Product Quality
1447,1,Customer Service
1448,4,Pricing
1449,4,Product Quality
1450,5,Customer Service
1451,1,Customer Service
1452,4,Customer Service
1453,2,Delivery
1454,5,User Experience
1455,3,Delivery
1456,1,Pricing
1457,4,Customer Service
1458,3,Delivery
1459,3,Delivery
1460,3,Product Quality
1461,2,Pricing
1462,2,Pricing
1463,4,User Experience
1464,5,Pricing
1465,5,Product Quality
1466,3,Customer Service
1467,4,User Experience
1468,1,Customer Service
1469,4,User Experience
1470,2,Delivery
1471,2,Customer Service
1472,4,User Experience
1473,1,Customer Service
1474,5,Customer Service
1475,2,Customer Service
1476,1,Customer Service
1477,4,Delivery
1478,1,Product Quality
1479,5,Customer Service
1480,4,Product Quality
1481,5,Product Quality
1482,3,Customer Service
1483,5,Pricing
1484,1,Product Quality
1485,4,Product Quality
1486,3,User Experience
1487,1,Customer Service
1488,2,User Experience
1489,1,Customer Service
1490,4,Customer Service
1491,3,Customer Service
1492,2,Customer Service
1493,2,Delivery
1494,5,Pricing
1495,2,User Experience
1496,3,Product Quality
1497,3,Pricing
1498,4,Delivery
1499,5,Product Quality
1500,1,Pricing
1501,2,Delivery
1502,1,User Experience
1503,5,Customer Service
1504,5,Customer Service
1505,2,Delivery
1506,5,Product Quality
1507,1,Product Quality
1508,1,User Experience
1509,5,Pricing
1510,1,Delivery
1511,2,Product Quality
1512,4,Pricing
1513,5,User Experience
1514,4,Delivery
1515,2,User Experience
1516,5,Delivery
1517,5,Customer Service
1518,4,Delivery
1519,5,Product Quality
1520,4,Pricing
1521,4,Pricing
1522,4,Customer Service
1523,1,Product Quality
1524,4,Delivery
1525,3,Product Quality
1526,2,Pricing
1527,4,User Experience
1528,2,Pricing
1529,4,Customer Service
1530,2,Pricing
1531,1,Pricing
1532,3,Customer Service
1533,3,Customer Service
1534,1,Delivery
1535,4,User Experience
1536,4,Pricing
1537,2,Delivery
1538,2,Customer Service
1539,1,User Experience
1540,1,Product Quality
1541,5,Delivery
1542,2,Product Quality
1543,5,Customer Service
1544,4,Delivery
1545,5,Delivery
1546,2,User Experience
1547,5,Pricing
1548,2,User Experience
1549,1,Delivery
1550,2,Pricing
1551,2,Product Quality
1552,4,Pricing
1553,2,User Experience
1554,2,Delivery
1555,4,Product Quality
1556,3,User Experience
1557,4,Customer Service
1558,3,User Experience
1559,5,Product Quality
1560,4,User Experience
1561,2,Product Quality
1562,2,Customer Service
1563,3,Product Quality
1564,3,Product Quality
1565,1,Pricing
1566,1,Product Quality
1567,4,User Experience
1568,3,Product Quality
1569,1,Delivery
1570,2,Pricing
1571,1,Pricing
1572,2,Product Quality
1573,2,Customer Service
1574,5,Customer Service
1575,3,Customer Service
1576,3,Pricing
1577,2,Product Quality
1578,5,Pricing
1579,3,Delivery
1580,1,Product Quality
1581,4,Product Quality
1582,2,Customer Service
1583,3,Delivery
1584,3,Pricing
1585,5,Product Quality
1586,2,Customer Service
1587,1,User Experience
1588,1,Delivery
1589,2,User Experience
1590,4,Pricing
1591,1,Product Quality
1592,5,Delivery
1593,2,Delivery
1594,2,Product Quality
1595,3,Customer Service
1596,4,Delivery
1597,5,Customer Service
1598,2,Pricing
1599,1,Product Quality
1600,5,Pricing
1601,1,Delivery
1602,5,Delivery
1603,3,Customer Service
1604,3,Pricing
1605,3,Delivery
1606,4,User Experience
1607,3,User Experience
1608,1,Pricing
1609,2,Customer Service
1610,4,User Experience
1611,3,Customer Service
1612,2,Delivery
1613,3,Pricing
1614,5,User Experience
1615,5,Product Quality
1616,5,Product Quality
1617,3,User Experience
1618,1,Customer Service
1619,1,Pricing
1620,2,Pricing
1621,5,Product Quality
1622,1,Product Quality
1623,3,User Experience
1624,5,Delivery
1625,4,Delivery
1626,5,Product Quality
1627,1,Customer Service
1628,4,Customer Service
1629,3,User Experience
1630,2,Delivery
1631,2,Customer Service
1632,2,User Experience
1633,2,User Experience
1634,4,Customer Service
1635,1,Delivery
1636,2,Product Quality
1637,2,Product Quality
1638,4,Product Quality
1639,1,User Experience
1640,1,Delivery
1641,3,Product Quality
1642,4,Product Quality
1643,3,Delivery
1644,4,Customer Service
1645,4,Customer Service
1646,3,Delivery
1647,1,Delivery
1648,3,Pricing
1649,2,Customer Service
1650,2,User Experience
1651,2,Customer Service
1652,1,Pricing
1653,4,Delivery
1654,5,Product Quality
1655,4,Customer Service
1656,5,Product Quality
1657,1,Customer Service
1658,1,User Experience
1659,3,Pricing
1660,3,Product Quality
1661,4,User Experience
1662,3,User Experience
1663,3,User Experience
1664,4,User Experience
1665,5,Customer Service
1666,5,User Experience
1667,3,Pricing
1668,1,Product Quality
1669,5,Product Quality
1670,3,Delivery
1671,3,User Experience
1672,2,Product Quality
1673,1,Customer Service
1674,5,Delivery
1675,4,Pricing
1676,2,Customer Service
1677,3,Pricing
1678,4,Customer Service
1679,1,Product Quality
1680,2,Pricing
1681,4,Pricing
1682,1,Delivery
1683,3,Product Quality
1684,5,Customer Service
1685,4,Delivery
1686,2,Delivery
1687,3,User Experience
1688,4,Delivery
1689,1,Pricing
1690,1,Delivery
1691,2,User Experience
1692,4,Product Quality
1693,5,User Experience
1694,4,User Experience
1695,3,Customer Service
1696,1,User Experience
1697,1,Product Quality
1698,4,Product Quality
1699,1,User Experience
1700,4,Product Quality
1701,4,Product Quality
1702,2,User Experience
1703,2,Pricing
1704,2,Pricing
1705,2,Product Quality
1706,3,Customer Service
1707,2,Product Quality
1708,4,Delivery
1709,5,Pricing
1710,2,User Experience
1711,2,User Experience
1712,2,User Experience
1713,2,Pricing
1714,4,Product Quality
1715,3,Customer Service
1716,4,User Experience
1717,2,User Experience
1718,5,Customer Service
1719,2,Pricing
1720,2,Pricing
1721,1,Delivery
1722,1,Customer Service
1723,3,Customer Service
1724,2,Customer Service
1725,3,User Experience
1726,5,Product Quality
1727,4,User Experience
1728,1,Customer Service
1729,2,Product Quality
1730,5,Delivery
1731,2,User Experience
1732,5,User Experience
1733,5,Product Quality
1734,3,Product Quality
1735,1,Delivery
1736,3,Delivery
1737,1,Delivery
1738,5,Pricing
1739,4,User Experience
1740,4,Customer Service
1741,1,User Experience
1742,4,Customer Service
1743,2,Product Quality
1744,5,User Experience
1745,3,Customer Service
1746,4,Pricing
1747,4,Pricing
1748,2,Pricing
1749,5,Delivery
1750,2,Pricing
1751,5,User Experience
1752,2,Customer Service
1753,2,Customer Service
1754,5,Product Quality
1755,4,User Experience
1756,3,Customer Service
1757,1,User Experience
1758,4,Pricing
1759,2,Pricing
1760,1,Product Quality
1761,2,Delivery
1762,3,User Experience
1763,4,Product Quality
1764,4,Delivery
1765,4,Pricing
1766,5,User Experience
1767,3,User Experience
1768,4,Pricing
1769,1,Pricing
1770,4,Pricing
1771,2,Customer Service
1772,3,Customer Service
1773,2,Delivery
1774,4,Product Quality
1775,4,User Experience
1776,1,Product Quality
1777,3,Delivery
1778,2,Customer Service
1779,2,Delivery
1780,5,Product Quality
1781,5,Delivery
1782,5,Pricing
1783,2,Delivery
1784,3,User Experience
1785,1,User Experience
1786,5,Pricing
1787,5,Customer Service
1788,5,Pricing
1789,4,Product Quality
1790,3,Pricing
1791,1,Delivery
1792,5,Pricing
1793,3,Delivery
1794,4,Pricing
1795,3,User Experience
1796,5,Customer Service
1797,1,Delivery
1798,2,Customer Service
1799,3,Delivery
1800,3,Pricing
1801,3,Product Quality
1802,3,Product Quality
1803,4,Customer Service
1804,4,User Experience
1805,4,Delivery
1806,5,Customer Service
1807,4,Customer Service
1808,2,Customer Service
1809,3,Customer Service
1810,4,Product Quality
1811,5,User Experience
1812,3,User Experience
1813,2,Customer Service
1814,4,Delivery
1815,2,Pricing
1816,4,Delivery
1817,3,Customer Service
1818,4,Pricing
1819,5,Product Quality
1820,1,Pricing
1821,5,Pricing
1822,1,Delivery
1823,3,User Experience
1824,5,Product Quality
1825,5,Customer Service
1826,5,Product Quality
1827,1,User Experience
1828,1,Delivery
1829,3,Customer Service
1830,5,User Experience
1831,1,Pricing
1832,1,User Experience
1833,3,Customer Service
1834,2,Pricing
1835,2,Delivery
1836,2,Pricing
1837,1,User Experience
1838,4,Pricing
1839,3,Customer Service
1840,4,Delivery
1841,3,Pricing
1842,5,Pricing
1843,4,Customer Service
1844,5,User Experience
1845,4,Pricing
1846,2,Delivery
1847,5,Pricing
1848,1,Delivery
1849,1,Product Quality
1850,4,Delivery
1851,4,Delivery
1852,1,Customer Service
1853,1,User Experience
1854,2,Pricing
1855,1,Delivery
1856,1,Delivery
1857,4,Customer Service
1858,1,User Experience
1859,2,Customer Service
1860,2,Delivery
1861,3,Pricing
1862,1,Customer Service
1863,2,Customer Service
1864,1,Delivery
1865,4,User Experience
1866,2,User Experience
1867,5,Customer Service
1868,1,Product Quality
1869,3,Customer Service
1870,4,User Experience
1871,3,User Experience
1872,2,Product Quality
1873,1,User Experience
1874,3,Pricing
1875,4,Product Quality
1876,4,Product Quality
1877,1,Delivery
1878,2,Pricing
1879,2,Customer Service
1880,3,Product Quality
1881,4,User Experience
1882,3,User Experience
1883,2,Product Quality
1884,4,Product Quality
1885,4,Product Quality
1886,3,User Experience
1887,5,Pricing
1888,2,Customer Service
1889,5,Delivery
1890,4,Delivery
1891,3,Pricing
1892,4,Customer Service
1893,5,Product Quality
1894,2,Delivery
1895,5,Pricing
1896,2,Product Quality
1897,5,User Experience
1898,4,Delivery
1899,2,Pricing
1900,3,Pricing
1901,3,Delivery
1902,3,Customer Service
1903,4,Delivery
1904,2,Product Quality
1905,3,Product Quality
1906,5,Customer Service
1907,4,Product Quality
1908,2,Product Quality
1909,2,Customer Service
1910,3,Product Quality
1911,2,Customer Service
1912,1,Delivery
1913,1,Product Quality
1914,3,Product Quality
1915,4,Pricing
1916,4,Product Quality
1917,4,User Experience
1918,1,Delivery
1919,5,Customer Service
1920,1,Customer Service
1921,1,Customer Service
1922,1,Pricing
1923,4,User Experience
1924,1,Product Quality
1925,4,Product Quality
1926,1,Customer Service
1927,1,Delivery
1928,5,Delivery
1929,2,Pricing
1930,4,Pricing
1931,1,Product Quality
1932,3,Customer Service
1933,3,Customer Service
1934,3,Delivery
1935,3,Customer Service
1936,1,Customer Service
1937,3,Pricing
1938,4,Customer Service
1939,3,Product Quality
1940,1,Customer Service
1941,5,Product Quality
1942,1,Customer Service
1943,5,Delivery
1944,1,Product Quality
1945,3,User Experience
1946,4,Delivery
1947,5,User Experience
1948,4,Delivery
1949,1,Pricing
1950,1,Pricing
1951,5,Product Quality
1952,2,Product Quality
1953,2,Pricing
1954,5,Product Quality
1955,2,Delivery
1956,3,Pricing
1957,2,Pricing
1958,5,Pricing
1959,4,Delivery
1960,3,User Experience
1961,5,Pricing
1962,2,Delivery
1963,2,Delivery
1964,5,Pricing
1965,3,Product Quality
1966,1,Customer Service
1967,5,Customer Service
1968,3,Pricing
1969,3,Pricing
1970,4,Product Quality
1971,4,Customer Service
1972,5,User Experience
1973,4,Product Quality
1974,2,Product Quality
1975,3,Customer Service
1976,3,Delivery
1977,3,Pricing
1978,5,Customer Service
1979,4,Customer Service
1980,4,User Experience
1981,1,Delivery
1982,3,Pricing
1983,2,Product Quality
1984,5,Product Quality
1985,1,Product Quality
1986,1,Delivery
1987,1,Customer Service
1988,5,Delivery
1989,3,Product Quality
1990,1,Pricing
1991,5,Delivery
1992,4,Delivery
1993,4,Delivery
1994,3,Delivery
1995,2,Delivery
1996,2,Pricing
1997,3,Delivery
1998,5,Delivery
1999,4,Customer Service
2000,4,User Experience
2001,4,Product Quality
2002,4,Product Quality
2003,2,Delivery
2004,4,Customer Service
2005,5,User Experience
2006,3,Delivery
2007,5,Pricing
2008,3,User Experience
2009,5,Customer Service
2010,4,Pricing
2011,4,User Experience
2012,1,Customer Service
2013,3,Pricing
2014,3,Customer Service
2015,4,Product Quality
2016,2,Customer Service
2017,3,Pricing
2018,2,Product Quality
2019,4,User Experience
2020,5,User Experience
2021,2,User Experience
2022,5,User Experience
2023,2,Customer Service
2024,3,Customer Service
2025,3,Delivery
2026,2,User Experience
2027,5,User Experience
2028,2,Pricing
2029,3,User Experience
2030,4,Delivery
2031,3,Product Quality
2032,4,Pricing
2033,2,User Experience
2034,5,Delivery
2035,5,User Experience
2036,4,Customer Service
2037,5,Delivery
2038,5,Delivery
2039,4,Delivery
2040,3,User Experience
2041,1,Delivery
2042,2,Delivery
2043,3,User Experience
2044,2,Product Quality
2045,3,Product Quality
2046,1,Product Quality
2047,3,Pricing
2048,1,Delivery
2049,3,User Experience
2050,4,Customer Service
2051,3,Product Quality
2052,3,Customer Service
2053,1,Customer Service
2054,4,User Experience
2055,3,Delivery
2056,2,Pricing
2057,5,Product Quality
2058,1,Customer Service
2059,2,Pricing
2060,3,Pricing
2061,5,Pricing
2062,2,Pricing
2063,2,Product Quality
2064,3,Product Quality
2065,4,Delivery
2066,4,Delivery
2067,3,User Experience
2068,5,Delivery
2069,2,User Experience
2070,4,Pricing
2071,1,Delivery
2072,5,Customer Service
2073,4,User Experience
2074,3,Delivery
2075,5,User Experience
2076,4,User Experience
2077,4,Product Quality
2078,1,Delivery
2079,3,User Experience
2080,5,Customer Service
2081,4,Delivery
2082,3,Customer Service
2083,3,Customer Service
2084,5,Product Quality
2085,3,Customer Service
2086,3,Delivery
2087,5,Product Quality
2088,5,Product Quality
2089,1,Product Quality
2090,5,Pricing
2091,1,User Experience
2092,4,Delivery
2093,2,Delivery
2094,3,User Experience
2095,5,Customer Service
2096,2,Pricing
2097,5,User Experience
2098,2,User Experience
2099,4,Pricing
2100,3,Customer Service
2101,5,Pricing
2102,1,Product Quality
2103,5,Pricing
2104,3,Delivery
2105,3,Pricing
2106,2,Product Quality
2107,3,Product Quality
2108,5,Product Quality
2109,5,Customer Service
2110,4,Product Quality
2111,1,Customer Service
2112,4,Customer Service
2113,5,User Experience
2114,5,Product Quality
2115,1,Delivery
2116,3,Delivery
2117,2,Product Quality
2118,1,Customer Service
2119,3,Pricing
2120,3,User Experience
2121,1,User Experience
2122,2,Delivery
2123,2,User Experience
2124,4,Delivery
2125,4,Product Quality
2126,2,User Experience
2127,1,Pricing
2128,5,Product Quality
2129,5,Pricing
2130,1,Customer Service
2131,5,Delivery
2132,5,Customer Service
2133,4,Pricing
2134,2,User Experience
2135,4,Product Quality
2136,1,Delivery
2137,3,User Experience
2138,3,Pricing
2139,4,User Experience
2140,5,Product Quality
2141,4,Product Quality
2142,4,Delivery
2143,2,User Experience
2144,4,Pricing
2145,4,User Experience
2146,4,Customer Service
2147,5,Customer Service
2148,1,Customer Service
2149,1,Customer Service
2150,2,Pricing
2151,5,Product Quality
2152,2,Pricing
2153,5,Customer Service
2154,5,Customer Service
2155,3,Customer Service
2156,2,Customer Service
2157,1,Pricing
2158,5,Pricing
2159,1,Product Quality
2160,3,Pricing
2161,5,Delivery
2162,3,Product Quality
2163,4,Delivery
2164,2,Pricing
2165,5,Customer Service
2166,5,Pricing
2167,2,Delivery
2168,2,Delivery
2169,3,Pricing
2170,5,User Experience
2171,5,Product Quality
2172,2,Customer Service
2173,1,Product Quality
2174,3,Delivery
2175,4,Pricing
2176,3,Product Quality
2177,1,Pricing
2178,3,Pricing
2179,5,Delivery
2180,4,User Experience
2181,3,Customer Service
2182,2,Customer Service
2183,2,Product Quality
2184,3,Product Quality
2185,3,Delivery
2186,5,Delivery
2187,1,Delivery
2188,2,Delivery
2189,1,Product Quality
2190,4,Delivery
2191,1,Product Quality
2192,5,User Experience
2193,4,Product Quality
2194,4,User Experience
2195,5,Product Quality
2196,5,Product Quality
2197,5,Pricing
2198,4,Delivery
2199,2,Delivery
2200,5,Pricing
2201,4,Delivery
2202,1,Pricing
2203,5,Product Quality
2204,4,Product Quality
2205,5,Customer Service
2206,2,Delivery
2207,1,Delivery
2208,2,Product Quality
2209,4,Delivery
2210,5,User Experience
2211,2,Customer Service
2212,3,Product Quality
2213,1,Pricing
2214,3,Customer Service
2215,1,Pricing
2216,1,Pricing
2217,3,Product Quality
2218,4,Customer Service
2219,5,User Experience
2220,3,Delivery
2221,4,Pricing
2222,3,Customer Service
2223,5,Delivery
2224,4,Product Quality
2225,2,User Experience
2226,1,Delivery
2227,2,Pricing
2228,4,Product Quality
2229,4,Customer Service
2230,5,Customer Service
2231,4,User Experience
2232,5,Pricing
2233,3,Customer Service
2234,4,Pricing
2235,3,Customer Service
2236,3,Product Quality
2237,4,Product Quality
2238,5,Product Quality
2239,1,Customer Service
2240,1,Delivery
2241,1,Delivery
2242,2,User Experience
2243,2,User Experience
2244,3,User Experience
2245,4,Customer Service
2246,5,User Experience
2247,4,User Experience
2248,1,Customer Service
2249,1,User Experience
2250,1,Pricing
2251,5,Customer Service
2252,2,Customer Service
2253,5,Pricing
2254,3,Delivery
2255,5,Customer Service
2256,2,Product Quality
2257,3,User Experience
2258,2,Customer Service
2259,3,Delivery
2260,4,Product Quality
2261,3,Pricing
2262,1,Product Quality
2263,1,Pricing
2264,3,Pricing
2265,3,Pricing
2266,1,Product Quality
2267,2,User Experience
2268,5,Product Quality
2269,3,Pricing
2270,5,User Experience
2271,1,Delivery
2272,2,Product Quality
2273,5,User Experience
2274,5,Customer Service
